relationship_id,:START_ID(Permit),:END_ID(Property),issue_date,permit_type,estimated_cost:long,relationship_type,source_system,source_load_ts,:TYPE
PERMIT_PROP_1016781_2023 0 33A,1016781,2023 0 33A,2024-07-22,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.956736,ISSUED_FOR
PERMIT_PROP_1016782_3039 0 120,1016782,3039 0 120,2020-12-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.956833,ISSUED_FOR
PERMIT_PROP_1016783_2075 0 67,1016783,2075 0 67,2020-12-10,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.956931,ISSUED_FOR
PERMIT_PROP_1016784_1045 0 52A,1016784,1045 0 52A,2020-12-10,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.957027,ISSUED_FOR
PERMIT_PROP_1016785_3029 0 239,1016785,3029 0 239,2020-12-07,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.957122,ISSUED_FOR
PERMIT_PROP_1016786_1087 0 10,1016786,1087 0 10,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.957218,ISSUED_FOR
PERMIT_PROP_1016787_3012 0 92,1016787,3012 0 92,2020-12-11,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.957313,ISSUED_FOR
PERMIT_PROP_1016788_3012 0 97,1016788,3012 0 97,2020-12-07,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.957413,ISSUED_FOR
PERMIT_PROP_1016789_1059 0 3,1016789,1059 0 3,2021-06-16,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.957509,ISSUED_FOR
PERMIT_PROP_1016790_3028C 0 9G,1016790,3028C 0 9G,2020-12-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.957604,ISSUED_FOR
PERMIT_PROP_1016791_2048 0 14D,1016791,2048 0 14D,2020-12-07,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.957698,ISSUED_FOR
PERMIT_PROP_1016792_2007 0 16A,1016792,2007 0 16A,2020-12-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.957793,ISSUED_FOR
PERMIT_PROP_1016793_2002 0 3,1016793,2002 0 3,2020-12-14,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.957888,ISSUED_FOR
PERMIT_PROP_1016794_2023 0 30,1016794,2023 0 30,2020-12-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.957982,ISSUED_FOR
PERMIT_PROP_1016795_2079A 0 25,1016795,2079A 0 25,2020-12-18,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.958076,ISSUED_FOR
PERMIT_PROP_1016796_2013 0 32,1016796,2013 0 32,2020-12-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.958177,ISSUED_FOR
PERMIT_PROP_1016797_3028C 0 9G,1016797,3028C 0 9G,2020-12-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.958273,ISSUED_FOR
PERMIT_PROP_1016798_2013 0 32,1016798,2013 0 32,2020-12-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.958368,ISSUED_FOR
PERMIT_PROP_1016799_1056 0 44,1016799,1056 0 44,2024-06-10,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.958463,ISSUED_FOR
PERMIT_PROP_1016800_1073B 0 98,1016800,1073B 0 98,2020-12-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.958558,ISSUED_FOR
PERMIT_PROP_1016801_1105 0 13G,1016801,1105 0 13G,2020-12-16,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.958653,ISSUED_FOR
PERMIT_PROP_1016802_3038 0 75,1016802,3038 0 75,2020-12-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.958747,ISSUED_FOR
PERMIT_PROP_1016803_1042 0 9,1016803,1042 0 9,2020-12-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.958842,ISSUED_FOR
PERMIT_PROP_1016804_2074 0 42,1016804,2074 0 42,2020-12-07,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.958938,ISSUED_FOR
PERMIT_PROP_1016805_2089 0 22,1016805,2089 0 22,2020-12-01,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.959033,ISSUED_FOR
PERMIT_PROP_1016807_2087 0 49,1016807,2087 0 49,2020-12-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.959186,ISSUED_FOR
PERMIT_PROP_1016808_3027 0 9O,1016808,3027 0 9O,2020-12-01,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.959281,ISSUED_FOR
PERMIT_PROP_1016809_3056 0 57,1016809,3056 0 57,2020-12-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.959376,ISSUED_FOR
PERMIT_PROP_1016810_1087 0 145,1016810,1087 0 145,2020-12-18,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.959473,ISSUED_FOR
PERMIT_PROP_1016811_3010 0 27,1016811,3010 0 27,2020-12-04,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.959568,ISSUED_FOR
PERMIT_PROP_1016812_2004 0 30A,1016812,2004 0 30A,2020-12-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.959663,ISSUED_FOR
PERMIT_PROP_1016813_2040 0 12,1016813,2040 0 12,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.959758,ISSUED_FOR
PERMIT_PROP_1016814_2027 0 42,1016814,2027 0 42,2020-12-01,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.959858,ISSUED_FOR
PERMIT_PROP_1016817_2032 0 14,1016817,2032 0 14,2020-12-04,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.960069,ISSUED_FOR
PERMIT_PROP_1016818_1077 0 2,1016818,1077 0 2,2020-12-15,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.960167,ISSUED_FOR
PERMIT_PROP_1016819_2032 0 14,1016819,2032 0 14,2020-12-04,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.960268,ISSUED_FOR
PERMIT_PROP_1016820_3027 0 9O,1016820,3027 0 9O,2020-12-01,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.960365,ISSUED_FOR
PERMIT_PROP_1016821_2035 0 1,1016821,2035 0 1,2021-03-05,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.960460,ISSUED_FOR
PERMIT_PROP_1016822_3027 0 23,1016822,3027 0 23,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.960556,ISSUED_FOR
PERMIT_PROP_1016823_3050 0 36,1016823,3050 0 36,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.960651,ISSUED_FOR
PERMIT_PROP_1016824_1119 35 486,1016824,1119 35 486,2020-12-01,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.960747,ISSUED_FOR
PERMIT_PROP_1016825_1014 0 1,1016825,1014 0 1,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.960842,ISSUED_FOR
PERMIT_PROP_1016826_1098 0 24,1016826,1098 0 24,2020-12-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.960938,ISSUED_FOR
PERMIT_PROP_1016827_2085 0 43,1016827,2085 0 43,2020-12-22,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.961033,ISSUED_FOR
PERMIT_PROP_1016828_2010 0 2,1016828,2010 0 2,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.961129,ISSUED_FOR
PERMIT_PROP_1016829_3031A 0 31,1016829,3031A 0 31,2020-12-08,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.961224,ISSUED_FOR
PERMIT_PROP_1016830_3025 0 17,1016830,3025 0 17,2020-12-01,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.961319,ISSUED_FOR
PERMIT_PROP_1016831_2047 0 22,1016831,2047 0 22,2020-12-01,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.961414,ISSUED_FOR
PERMIT_PROP_1016832_1053 0 12C,1016832,1053 0 12C,2020-12-29,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.961508,ISSUED_FOR
PERMIT_PROP_1016833_1056 0 52,1016833,1056 0 52,2020-12-01,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.961603,ISSUED_FOR
PERMIT_PROP_1016834_2048 0 15A,1016834,2048 0 15A,2020-11-30,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.961698,ISSUED_FOR
PERMIT_PROP_1016835_1078 0 89,1016835,1078 0 89,2020-11-30,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.961793,ISSUED_FOR
PERMIT_PROP_1016836_1098 0 24,1016836,1098 0 24,2020-12-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.961888,ISSUED_FOR
PERMIT_PROP_1016838_1045 0 52A,1016838,1045 0 52A,2020-12-01,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.962039,ISSUED_FOR
PERMIT_PROP_1016839_1038 0 3D,1016839,1038 0 3D,2020-12-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.962140,ISSUED_FOR
PERMIT_PROP_1016840_3004 0 24,1016840,3004 0 24,2020-12-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.962237,ISSUED_FOR
PERMIT_PROP_1016841_2078 0 1,1016841,2078 0 1,2020-12-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.962333,ISSUED_FOR
PERMIT_PROP_1016842_2078 0 1,1016842,2078 0 1,2020-12-08,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.962429,ISSUED_FOR
PERMIT_PROP_1016843_1056 0 53,1016843,1056 0 53,2020-12-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.962531,ISSUED_FOR
PERMIT_PROP_1016844_1025 0 8A,1016844,1025 0 8A,2020-11-30,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.962636,ISSUED_FOR
PERMIT_PROP_1016845_1089 0 70,1016845,1089 0 70,2020-11-30,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.962732,ISSUED_FOR
PERMIT_PROP_1016846_3037 0 3,1016846,3037 0 3,2020-12-07,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.962833,ISSUED_FOR
PERMIT_PROP_1016847_1059 0 5E,1016847,1059 0 5E,2020-11-25,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.962935,ISSUED_FOR
PERMIT_PROP_1016848_3042 0 30,1016848,3042 0 30,2020-12-01,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.963032,ISSUED_FOR
PERMIT_PROP_1016849_3042 0 30,1016849,3042 0 30,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.963127,ISSUED_FOR
PERMIT_PROP_1016850_3041 0 161,1016850,3041 0 161,2021-01-08,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.963223,ISSUED_FOR
PERMIT_PROP_1016851_1080 0 2,1016851,1080 0 2,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.963318,ISSUED_FOR
PERMIT_PROP_1016852_3023 0 31,1016852,3023 0 31,2020-11-30,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.963414,ISSUED_FOR
PERMIT_PROP_1016853_1041 0 21A,1016853,1041 0 21A,2022-02-08,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.963509,ISSUED_FOR
PERMIT_PROP_1016854_1026 10A B406,1016854,1026 10A B406,2020-12-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.963603,ISSUED_FOR
PERMIT_PROP_1016855_1014 0 1,1016855,1014 0 1,2020-11-25,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.963697,ISSUED_FOR
PERMIT_PROP_1016856_2075 0 34,1016856,2075 0 34,2020-12-14,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.963792,ISSUED_FOR
PERMIT_PROP_1016857_1033 0 28,1016857,1033 0 28,2020-12-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.963888,ISSUED_FOR
PERMIT_PROP_1016858_2028 0 2,1016858,2028 0 2,2020-12-01,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.963984,ISSUED_FOR
PERMIT_PROP_1016859_3025 0 30,1016859,3025 0 30,2020-11-30,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.964085,ISSUED_FOR
PERMIT_PROP_1016860_2083 0 7,1016860,2083 0 7,2020-11-25,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.964182,ISSUED_FOR
PERMIT_PROP_1016861_2010 0 14,1016861,2010 0 14,2020-11-24,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.964278,ISSUED_FOR
PERMIT_PROP_1016862_2061 0 8,1016862,2061 0 8,2020-12-22,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.964372,ISSUED_FOR
PERMIT_PROP_1016863_1041 0 59,1016863,1041 0 59,2020-11-30,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.964467,ISSUED_FOR
PERMIT_PROP_1016864_1043 0 9,1016864,1043 0 9,2020-11-25,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.964562,ISSUED_FOR
PERMIT_PROP_1016865_1043 0 9,1016865,1043 0 9,2020-11-24,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.964657,ISSUED_FOR
PERMIT_PROP_1016866_2061 0 21A,1016866,2061 0 21A,2020-11-25,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.964751,ISSUED_FOR
PERMIT_PROP_1016867_2061 0 21A,1016867,2061 0 21A,2020-11-25,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.964846,ISSUED_FOR
PERMIT_PROP_1016868_1087 0 23,1016868,1087 0 23,2020-11-25,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.964941,ISSUED_FOR
PERMIT_PROP_1016869_2030 0 10,1016869,2030 0 10,2020-12-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.965042,ISSUED_FOR
PERMIT_PROP_1016870_2026 0 30,1016870,2026 0 30,2021-04-16,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.965138,ISSUED_FOR
PERMIT_PROP_1016871_1041 0 43,1016871,1041 0 43,2020-11-25,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.965234,ISSUED_FOR
PERMIT_PROP_1016873_1098 0 61O,1016873,1098 0 61O,2020-11-20,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.965387,ISSUED_FOR
PERMIT_PROP_1016874_1073C 0 184O,1016874,1073C 0 184O,2020-11-22,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.965482,ISSUED_FOR
PERMIT_PROP_1016875_2010 0 14,1016875,2010 0 14,2020-11-24,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.965577,ISSUED_FOR
PERMIT_PROP_1016876_1071 0 39,1016876,1071 0 39,2020-12-29,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.965673,ISSUED_FOR
PERMIT_PROP_1016877_2072 0 12,1016877,2072 0 12,2020-12-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.965767,ISSUED_FOR
PERMIT_PROP_1016878_2079A 0 47,1016878,2079A 0 47,2020-11-24,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.965862,ISSUED_FOR
PERMIT_PROP_1016879_2007 0 34,1016879,2007 0 34,2021-05-05,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.965963,ISSUED_FOR
PERMIT_PROP_1016880_2075 0 32,1016880,2075 0 32,2020-12-11,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.966060,ISSUED_FOR
PERMIT_PROP_1016881_2038 0 25A,1016881,2038 0 25A,2020-12-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.966155,ISSUED_FOR
PERMIT_PROP_1016882_1056 0 51A,1016882,1056 0 51A,2020-11-25,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.966249,ISSUED_FOR
PERMIT_PROP_1016883_2043 0 1,1016883,2043 0 1,2020-11-30,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.966344,ISSUED_FOR
PERMIT_PROP_1016884_3027 0 9I,1016884,3027 0 9I,2020-11-30,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.966439,ISSUED_FOR
PERMIT_PROP_1016885_2048 0 15A,1016885,2048 0 15A,2020-12-01,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.966535,ISSUED_FOR
PERMIT_PROP_1016886_1056 0 92,1016886,1056 0 92,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.966631,ISSUED_FOR
PERMIT_PROP_1016887_3064 0 28,1016887,3064 0 28,2020-11-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.966726,ISSUED_FOR
PERMIT_PROP_1016888_1083 0 19,1016888,1083 0 19,2020-11-20,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.966822,ISSUED_FOR
PERMIT_PROP_1016889_3029 0 239,1016889,3029 0 239,2020-11-24,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.966917,ISSUED_FOR
PERMIT_PROP_1016890_2089 0 22,1016890,2089 0 22,2020-11-19,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.967012,ISSUED_FOR
PERMIT_PROP_1016891_2024 0 62,1016891,2024 0 62,2020-11-25,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.967107,ISSUED_FOR
PERMIT_PROP_1016892_1025 0 8A,1016892,1025 0 8A,2020-11-20,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.967203,ISSUED_FOR
PERMIT_PROP_1016893_3027 0 6C,1016893,3027 0 6C,2020-12-11,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.967307,ISSUED_FOR
PERMIT_PROP_1016894_2066 0 5,1016894,2066 0 5,2020-12-10,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.967402,ISSUED_FOR
PERMIT_PROP_1016895_3039 0 120,1016895,3039 0 120,2020-11-20,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.967497,ISSUED_FOR
PERMIT_PROP_1016896_1034 0 1,1016896,1034 0 1,2020-11-24,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.967600,ISSUED_FOR
PERMIT_PROP_1016897_3030 0 7J,1016897,3030 0 7J,2020-11-20,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.967695,ISSUED_FOR
PERMIT_PROP_1016898_3030 0 7I,1016898,3030 0 7I,2020-11-18,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.967791,ISSUED_FOR
PERMIT_PROP_1016899_2087 0 57,1016899,2087 0 57,2020-11-19,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.967891,ISSUED_FOR
PERMIT_PROP_1016900_1086 0 56,1016900,1086 0 56,2021-04-20,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.967988,ISSUED_FOR
PERMIT_PROP_1016901_1047 0 41,1016901,1047 0 41,2020-11-19,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.968083,ISSUED_FOR
PERMIT_PROP_1016902_1078 0 47A,1016902,1078 0 47A,2020-11-19,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.968178,ISSUED_FOR
PERMIT_PROP_1016903_2074 0 32,1016903,2074 0 32,2020-11-24,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.968272,ISSUED_FOR
PERMIT_PROP_1016904_3012 0 87,1016904,3012 0 87,2021-03-04,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.968367,ISSUED_FOR
PERMIT_PROP_1016905_2085 0 49,1016905,2085 0 49,2020-11-19,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.968463,ISSUED_FOR
PERMIT_PROP_1016906_1016 0 27,1016906,1016 0 27,2020-12-01,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.968557,ISSUED_FOR
PERMIT_PROP_1016907_3011 0 8,1016907,3011 0 8,2021-05-25,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.968651,ISSUED_FOR
PERMIT_PROP_1016908_1105 0 13,1016908,1105 0 13,2020-11-24,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.968746,ISSUED_FOR
PERMIT_PROP_1016909_1111 0 8,1016909,1111 0 8,2020-12-29,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.968841,ISSUED_FOR
PERMIT_PROP_1016910_1025 0 8A,1016910,1025 0 8A,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.968936,ISSUED_FOR
PERMIT_PROP_1016911_2010 0 8,1016911,2010 0 8,2020-11-18,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.969031,ISSUED_FOR
PERMIT_PROP_1016912_1025 0 1E,1016912,1025 0 1E,2020-11-24,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.969132,ISSUED_FOR
PERMIT_PROP_1016913_2082 0 4,1016913,2082 0 4,2020-11-24,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.969229,ISSUED_FOR
PERMIT_PROP_1016914_1124 0 10,1016914,1124 0 10,2020-11-19,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.969325,ISSUED_FOR
PERMIT_PROP_1016916_1124 0 10,1016916,1124 0 10,2020-11-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.969476,ISSUED_FOR
PERMIT_PROP_1016918_1124 0 10,1016918,1124 0 10,2020-11-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.969628,ISSUED_FOR
PERMIT_PROP_1016920_1124 0 10,1016920,1124 0 10,2020-11-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.969781,ISSUED_FOR
PERMIT_PROP_1016922_1124 0 10,1016922,1124 0 10,2020-11-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.969941,ISSUED_FOR
PERMIT_PROP_1016924_1124 0 10,1016924,1124 0 10,2020-11-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.970096,ISSUED_FOR
PERMIT_PROP_1016926_2042 0 31,1016926,2042 0 31,2020-11-17,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.970248,ISSUED_FOR
PERMIT_PROP_1016927_2003 0 23,1016927,2003 0 23,2020-11-18,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.970343,ISSUED_FOR
PERMIT_PROP_1016928_2004 0 16,1016928,2004 0 16,2020-12-29,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.970443,ISSUED_FOR
PERMIT_PROP_1016929_3017 0 201A,1016929,3017 0 201A,2021-02-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.970540,ISSUED_FOR
PERMIT_PROP_1016930_1073E 0 136,1016930,1073E 0 136,2020-11-19,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.970635,ISSUED_FOR
PERMIT_PROP_1016931_2040 0 12,1016931,2040 0 12,2020-11-18,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.970731,ISSUED_FOR
PERMIT_PROP_1016932_3009 0 3,1016932,3009 0 3,2020-11-17,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.970826,ISSUED_FOR
PERMIT_PROP_1016933_2042 0 40,1016933,2042 0 40,2020-11-18,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.970920,ISSUED_FOR
PERMIT_PROP_1016934_2024 0 27A,1016934,2024 0 27A,2020-12-11,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.971015,ISSUED_FOR
PERMIT_PROP_1016935_3027 0 9O,1016935,3027 0 9O,2020-12-10,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.971110,ISSUED_FOR
