relationship_id,:END_ID(Permit),:START_ID(Contractor),work_start_date,work_category,contract_value:long,contractor_role,relationship_type,source_system,source_load_ts,:TYPE
PERMIT_CONT_1000285_2432148709.0,1000285,2432148709.0,2025-05-22,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.541942,WORKED_ON
PERMIT_CONT_1000286_2432148709.0,1000286,2432148709.0,2025-05-22,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.542034,WORKED_ON
PERMIT_CONT_1000287_2334248445.0,1000287,2334248445.0,2025-05-21,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.542125,WORKED_ON
PERMIT_CONT_1000289_1631648158.0,1000289,1631648158.0,2025-05-22,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.542274,WORKED_ON
PERMIT_CONT_1000290_1318578223.0,1000290,1318578223.0,2025-05-21,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.542365,WORKED_ON
PERMIT_CONT_1000293_1540857578.0,1000293,1540857578.0,2025-05-27,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.542569,WORKED_ON
PERMIT_CONT_1000296_3317409582.0,1000296,3317409582.0,2025-05-20,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.542776,WORKED_ON
PERMIT_CONT_1000297_2428236374.0,1000297,2428236374.0,2025-05-20,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.542870,WORKED_ON
PERMIT_CONT_1000300_3066450670.0,1000300,3066450670.0,2025-05-28,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.543075,WORKED_ON
PERMIT_CONT_1000302_2432148709.0,1000302,2432148709.0,2025-05-20,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.543223,WORKED_ON
PERMIT_CONT_1000303_945873.0,1000303,945873.0,2025-05-21,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.543315,WORKED_ON
PERMIT_CONT_1000305_2389125184.0,1000305,2389125184.0,2025-05-21,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.543466,WORKED_ON
PERMIT_CONT_1000308_3109966608.0,1000308,3109966608.0,2025-05-28,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.543671,WORKED_ON
PERMIT_CONT_1000312_828521769.0,1000312,828521769.0,2025-05-19,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.543928,WORKED_ON
PERMIT_CONT_1000313_1289392776.0,1000313,1289392776.0,2025-05-19,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.544020,WORKED_ON
PERMIT_CONT_1000314_4236936053.0,1000314,4236936053.0,2025-05-27,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.544114,WORKED_ON
PERMIT_CONT_1000315_1629212435.0,1000315,1629212435.0,2025-05-21,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.544206,WORKED_ON
PERMIT_CONT_1000319_2432148709.0,1000319,2432148709.0,2025-05-19,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.544463,WORKED_ON
PERMIT_CONT_1000320_2638144202.0,1000320,2638144202.0,2025-05-20,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.544555,WORKED_ON
PERMIT_CONT_1000321_2234006417.0,1000321,2234006417.0,2025-05-19,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.544647,WORKED_ON
PERMIT_CONT_1000325_1464051880.0,1000325,1464051880.0,2025-05-29,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.544904,WORKED_ON
PERMIT_CONT_1000326_1464051880.0,1000326,1464051880.0,2025-05-29,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.544996,WORKED_ON
PERMIT_CONT_1000327_3628006891.0,1000327,3628006891.0,2025-05-20,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.545089,WORKED_ON
PERMIT_CONT_1000333_1996888010.0,1000333,1996888010.0,2025-05-16,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.545458,WORKED_ON
PERMIT_CONT_1000335_107480268.0,1000335,107480268.0,2025-05-28,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.545607,WORKED_ON
PERMIT_CONT_1000336_107480268.0,1000336,107480268.0,2025-05-28,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.545698,WORKED_ON
PERMIT_CONT_1000337_107480268.0,1000337,107480268.0,2025-05-28,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.545790,WORKED_ON
PERMIT_CONT_1000338_107480268.0,1000338,107480268.0,2025-05-28,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.545881,WORKED_ON
PERMIT_CONT_1000345_3255978031.0,1000345,3255978031.0,2025-05-16,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.546298,WORKED_ON
PERMIT_CONT_1000346_3238654903.0,1000346,3238654903.0,2025-05-16,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.546390,WORKED_ON
PERMIT_CONT_1000348_2432148709.0,1000348,2432148709.0,2025-05-19,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.546537,WORKED_ON
PERMIT_CONT_1000352_2642684278.0,1000352,2642684278.0,2025-05-19,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.546797,WORKED_ON
PERMIT_CONT_1000353_2642684278.0,1000353,2642684278.0,2025-05-19,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.546891,WORKED_ON
PERMIT_CONT_1000355_3680887944.0,1000355,3680887944.0,2025-05-16,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.547039,WORKED_ON
PERMIT_CONT_1000358_3693044126.0,1000358,3693044126.0,2025-05-15,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.547242,WORKED_ON
PERMIT_CONT_1000359_4294957134.0,1000359,4294957134.0,2025-05-15,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.547335,WORKED_ON
PERMIT_CONT_1000360_3766534543.0,1000360,3766534543.0,2025-06-02,BUILDING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.547428,WORKED_ON
PERMIT_CONT_1000361_2432148709.0,1000361,2432148709.0,2025-05-14,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.547521,WORKED_ON
PERMIT_CONT_1000362_1045376003.0,1000362,1045376003.0,2025-05-14,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.547613,WORKED_ON
PERMIT_CONT_1000363_3317409582.0,1000363,3317409582.0,2025-05-13,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.547706,WORKED_ON
PERMIT_CONT_1000364_2428236374.0,1000364,2428236374.0,2025-05-13,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.547800,WORKED_ON
PERMIT_CONT_1000367_1596839064.0,1000367,1596839064.0,2025-05-22,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.548001,WORKED_ON
PERMIT_CONT_1000370_4294957162.0,1000370,4294957162.0,2025-05-15,BUILDING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.548203,WORKED_ON
PERMIT_CONT_1000376_2115432142.0,1000376,2115432142.0,2025-05-16,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.548562,WORKED_ON
PERMIT_CONT_1000380_2432148709.0,1000380,2432148709.0,2025-05-13,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.548818,WORKED_ON
PERMIT_CONT_1000381_2524616884.0,1000381,2524616884.0,2025-05-19,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.548910,WORKED_ON
PERMIT_CONT_1000383_2432148709.0,1000383,2432148709.0,2025-05-13,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.549058,WORKED_ON
PERMIT_CONT_1000384_3051328252.0,1000384,3051328252.0,2025-05-12,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.549149,WORKED_ON
PERMIT_CONT_1000385_3066450670.0,1000385,3066450670.0,2025-05-16,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.549240,WORKED_ON
PERMIT_CONT_1000390_1743021139.0,1000390,1743021139.0,2025-05-12,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.549551,WORKED_ON
PERMIT_CONT_1000391_3326603804.0,1000391,3326603804.0,2025-05-14,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.549643,WORKED_ON
PERMIT_CONT_1000393_1702169519.0,1000393,1702169519.0,2025-05-12,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.549791,WORKED_ON
PERMIT_CONT_1000395_1257129001.0,1000395,1257129001.0,2025-05-12,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.549939,WORKED_ON
PERMIT_CONT_1000397_3764871828.0,1000397,3764871828.0,2025-05-12,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.550086,WORKED_ON
PERMIT_CONT_1000398_2824707301.0,1000398,2824707301.0,2025-05-19,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.550178,WORKED_ON
PERMIT_CONT_1000403_3859250590.0,1000403,3859250590.0,2025-05-13,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.550487,WORKED_ON
PERMIT_CONT_1000405_274396140.0,1000405,274396140.0,2025-05-15,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.550635,WORKED_ON
PERMIT_CONT_1000406_2659165595.0,1000406,2659165595.0,2025-05-13,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.550727,WORKED_ON
PERMIT_CONT_1000408_104104987.0,1000408,104104987.0,2025-05-08,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.550877,WORKED_ON
PERMIT_CONT_1000410_3678176641.0,1000410,3678176641.0,2025-05-12,BUILDING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.551025,WORKED_ON
PERMIT_CONT_1000411_1371579606.0,1000411,1371579606.0,2025-05-12,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.551116,WORKED_ON
PERMIT_CONT_1000412_1631984497.0,1000412,1631984497.0,2025-05-12,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.551207,WORKED_ON
PERMIT_CONT_1000415_556345769.0,1000415,556345769.0,2025-05-12,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.551409,WORKED_ON
PERMIT_CONT_1000417_1240586943.0,1000417,1240586943.0,2025-05-12,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.551554,WORKED_ON
PERMIT_CONT_1000420_274396140.0,1000420,274396140.0,2025-05-15,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.551757,WORKED_ON
PERMIT_CONT_1000425_3611439044.0,1000425,3611439044.0,2025-05-07,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.552064,WORKED_ON
PERMIT_CONT_1000430_1059297919.0,1000430,1059297919.0,2025-05-07,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.552372,WORKED_ON
PERMIT_CONT_1000434_1432503111.0,1000434,1432503111.0,2025-05-06,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.552625,WORKED_ON
PERMIT_CONT_1000436_2149978914.0,1000436,2149978914.0,2025-05-07,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.552774,WORKED_ON
PERMIT_CONT_1000438_2432148709.0,1000438,2432148709.0,2025-05-07,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.552923,WORKED_ON
PERMIT_CONT_1000439_2432148709.0,1000439,2432148709.0,2025-05-07,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.553016,WORKED_ON
PERMIT_CONT_1000441_2976351655.0,1000441,2976351655.0,2025-05-12,BUILDING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.553166,WORKED_ON
PERMIT_CONT_1000443_418146215.0,1000443,418146215.0,2025-05-12,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.553314,WORKED_ON
PERMIT_CONT_1000447_107480268.0,1000447,107480268.0,2025-05-13,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.553570,WORKED_ON
PERMIT_CONT_1000448_2725953506.0,1000448,2725953506.0,2025-06-13,BUILDING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.553663,WORKED_ON
PERMIT_CONT_1000449_1417300683.0,1000449,1417300683.0,2025-05-12,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.553755,WORKED_ON
PERMIT_CONT_1000450_1748642279.0,1000450,1748642279.0,2025-05-12,BUILDING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.553847,WORKED_ON
PERMIT_CONT_1000451_2432148709.0,1000451,2432148709.0,2025-05-05,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.553940,WORKED_ON
PERMIT_CONT_1000453_3998682322.0,1000453,3998682322.0,2025-05-06,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.554088,WORKED_ON
PERMIT_CONT_1000455_1502591353.0,1000455,1502591353.0,2025-05-12,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.554235,WORKED_ON
PERMIT_CONT_1000456_3251876779.0,1000456,3251876779.0,2025-05-05,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.554329,WORKED_ON
PERMIT_CONT_1000458_4196465308.0,1000458,4196465308.0,2025-05-12,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.554477,WORKED_ON
PERMIT_CONT_1000460_3326603804.0,1000460,3326603804.0,2025-05-06,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.554626,WORKED_ON
PERMIT_CONT_1000461_3326603804.0,1000461,3326603804.0,2025-05-06,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.554719,WORKED_ON
PERMIT_CONT_1000466_260557557.0,1000466,260557557.0,2025-05-05,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.555027,WORKED_ON
PERMIT_CONT_1000467_2887372641.0,1000467,2887372641.0,2025-05-05,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.555120,WORKED_ON
PERMIT_CONT_1000468_2887372641.0,1000468,2887372641.0,2025-05-05,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.555212,WORKED_ON
PERMIT_CONT_1000470_3000024123.0,1000470,3000024123.0,2025-05-02,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.555365,WORKED_ON
PERMIT_CONT_1000471_1206040084.0,1000471,1206040084.0,2025-05-02,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.555457,WORKED_ON
PERMIT_CONT_1000472_1206040084.0,1000472,1206040084.0,2025-05-02,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.555548,WORKED_ON
PERMIT_CONT_1000474_1793506565.0,1000474,1793506565.0,2025-05-02,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.555697,WORKED_ON
PERMIT_CONT_1000475_3795331902.0,1000475,3795331902.0,2025-05-14,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.555789,WORKED_ON
PERMIT_CONT_1000476_2710206838.0,1000476,2710206838.0,2025-05-16,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.555880,WORKED_ON
PERMIT_CONT_1000477_4294957136.0,1000477,4294957136.0,2025-05-05,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.555972,WORKED_ON
PERMIT_CONT_1000478_2023928219.0,1000478,2023928219.0,2025-05-15,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.556063,WORKED_ON
PERMIT_CONT_1000482_2267554480.0,1000482,2267554480.0,2025-05-12,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.556317,WORKED_ON
PERMIT_CONT_1000483_3859250590.0,1000483,3859250590.0,2025-05-05,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.556409,WORKED_ON
PERMIT_CONT_1000489_3486430209.0,1000489,3486430209.0,2025-05-16,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.556772,WORKED_ON
PERMIT_CONT_1000491_107480268.0,1000491,107480268.0,2025-05-01,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.556924,WORKED_ON
PERMIT_CONT_1000492_107480268.0,1000492,107480268.0,2025-05-01,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.557015,WORKED_ON
PERMIT_CONT_1000493_4227203484.0,1000493,4227203484.0,2025-05-02,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.557107,WORKED_ON
PERMIT_CONT_1000502_1702169519.0,1000502,1702169519.0,2025-04-30,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.557629,WORKED_ON
PERMIT_CONT_1000504_1362769506.0,1000504,1362769506.0,2025-04-30,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.557777,WORKED_ON
PERMIT_CONT_1000507_805305215.0,1000507,805305215.0,2025-05-02,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.557981,WORKED_ON
PERMIT_CONT_1000508_4160310886.0,1000508,4160310886.0,2025-05-01,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.558074,WORKED_ON
PERMIT_CONT_1000510_972482416.0,1000510,972482416.0,2025-04-30,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.558223,WORKED_ON
PERMIT_CONT_1000514_3317409582.0,1000514,3317409582.0,2025-04-29,EXTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.558478,WORKED_ON
PERMIT_CONT_1000515_710758440.0,1000515,710758440.0,2025-04-29,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.558570,WORKED_ON
PERMIT_CONT_1000516_3579507971.0,1000516,3579507971.0,2025-05-02,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.558663,WORKED_ON
PERMIT_CONT_1000517_2124534358.0,1000517,2124534358.0,2025-04-30,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.558754,WORKED_ON
PERMIT_CONT_1000520_829946495.0,1000520,829946495.0,2025-04-29,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.558957,WORKED_ON
PERMIT_CONT_1000521_1015974550.0,1000521,1015974550.0,2025-05-01,BUILDING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.559049,WORKED_ON
PERMIT_CONT_1000522_70769075.0,1000522,70769075.0,2025-05-08,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.559140,WORKED_ON
PERMIT_CONT_1000523_4182638216.0,1000523,4182638216.0,2025-04-29,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.559231,WORKED_ON
PERMIT_CONT_1000524_3363813163.0,1000524,3363813163.0,2025-04-30,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.559323,WORKED_ON
PERMIT_CONT_1000525_2644092306.0,1000525,2644092306.0,2025-04-29,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.559414,WORKED_ON
PERMIT_CONT_1000529_807077714.0,1000529,807077714.0,2025-05-19,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.559671,WORKED_ON
PERMIT_CONT_1000530_1134729821.0,1000530,1134729821.0,2025-04-29,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.559762,WORKED_ON
PERMIT_CONT_1000532_1206040084.0,1000532,1206040084.0,2025-04-28,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.559910,WORKED_ON
PERMIT_CONT_1000533_1206040084.0,1000533,1206040084.0,2025-05-01,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.560002,WORKED_ON
PERMIT_CONT_1000536_3664099769.0,1000536,3664099769.0,2025-04-30,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.560204,WORKED_ON
PERMIT_CONT_1000550_107480268.0,1000550,107480268.0,2025-04-29,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.560990,WORKED_ON
PERMIT_CONT_1000551_709887214.0,1000551,709887214.0,2025-05-15,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.561083,WORKED_ON
PERMIT_CONT_1000553_695318881.0,1000553,695318881.0,2025-04-28,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.561230,WORKED_ON
PERMIT_CONT_1000554_695318881.0,1000554,695318881.0,2025-04-28,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.561323,WORKED_ON
PERMIT_CONT_1000556_3601869683.0,1000556,3601869683.0,2025-04-30,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.561471,WORKED_ON
PERMIT_CONT_1000557_171550665.0,1000557,171550665.0,2025-04-26,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.561562,WORKED_ON
PERMIT_CONT_1000561_2459036149.0,1000561,2459036149.0,2025-04-28,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.561817,WORKED_ON
PERMIT_CONT_1000562_1710297938.0,1000562,1710297938.0,2025-04-28,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.561909,WORKED_ON
PERMIT_CONT_1000564_1742744770.0,1000564,1742744770.0,2025-04-28,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.562057,WORKED_ON
PERMIT_CONT_1000566_238618928.0,1000566,238618928.0,2025-04-29,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.562206,WORKED_ON
PERMIT_CONT_1000569_3208759303.0,1000569,3208759303.0,2025-04-28,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.562408,WORKED_ON
PERMIT_CONT_1000574_1520989556.0,1000574,1520989556.0,2025-04-27,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.562718,WORKED_ON
PERMIT_CONT_1000575_2580687066.0,1000575,2580687066.0,2025-04-28,BUILDING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.562810,WORKED_ON
PERMIT_CONT_1000576_1145228827.0,1000576,1145228827.0,2025-04-25,BUILDING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.562902,WORKED_ON
PERMIT_CONT_1000581_3786506786.0,1000581,3786506786.0,2025-04-28,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.563218,WORKED_ON
PERMIT_CONT_1000584_722734639.0,1000584,722734639.0,2025-04-29,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.563420,WORKED_ON
PERMIT_CONT_1000586_1134729821.0,1000586,1134729821.0,2025-04-26,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.563570,WORKED_ON
